"id_droits_agent","id_agent","code_service","libelle_service","date_modification","version","id_service_ads"
"5490","9005608","DEFI","SAPEC Section secrétariat, Accueil et Standard","2015-06-22T07:07:08.850","1","NULL"
"4452","9004023","DFCJ","SVQ Pôle Vie de la Cité - MMQ","2015-03-13T14:09:03.508","2","NULL"
"5138","9003001","EABE","SCAF Section Administration et Comptable","2015-05-29T11:47:12.113","8","NULL"
"5570","9003395","DAGG","DPM Unité Voie Publique","2015-06-24T15:35:02.833","3","NULL"
"4974","9005654","EABE","SCAF Section Administration et Comptable","2015-03-25T07:50:21.393","8","NULL"
"5571","9003387","DAGG","DPM Unité Voie Publique","2015-06-24T15:35:18.856","3","NULL"
"5572","9003338","DAGD","DPM Plateforme Technique Opérationnelle","2015-06-24T15:36:19.244","3","NULL"
"5574","9005317","DAGG","DPM Unité Voie Publique","2015-06-24T15:39:41.281","3","NULL"
"5359","9004488","ECBC","ATM Garage Mécanique","2015-06-11T11:43:26.397","5","NULL"
"5491","9005452","DEFI","SAPEC Section secrétariat, Accueil et Standard","2015-06-22T07:07:08.912","1","NULL"
"5621","9003900","DFEE","SMS Section Piscine du Ouen Toro","2015-06-26T07:15:57.464","3","NULL"
"5622","9005716","DFEG","SMS Equipes des Ateliers","2015-06-26T07:15:57.525","3","NULL"
"5141","9005388","ECAA","Direction de l'Environnement et du Cadre de Vie","2015-05-29T13:32:17.896","0","NULL"
"5142","9003767","EBAA","Direction du Génie Urbain et des Infrastructures","2015-05-29T13:32:17.961","0","NULL"
"4913","9003264","ECCD","DEPEV Subdivision Espaces Verts","2015-03-13T14:09:03.521","6","NULL"
"4914","9004444","ECCD","DEPEV Subdivision Espaces Verts","2015-03-13T14:09:03.521","6","NULL"
"4915","9003083","ECCD","DEPEV Subdivision Espaces Verts","2015-03-13T14:09:03.522","6","NULL"
"4916","9004013","ECCD","DEPEV Subdivision Espaces Verts","2015-03-13T14:09:03.522","6","NULL"
"4917","9004357","ECCD","DEPEV Subdivision Espaces Verts","2015-03-13T14:09:03.522","6","NULL"
"4918","9003143","ECCD","DEPEV Subdivision Espaces Verts","2015-03-13T14:09:03.522","6","NULL"
"4919","9004835","ECCD","DEPEV Subdivision Espaces Verts","2015-03-13T14:09:03.522","6","NULL"
"4920","9005006","ECCD","DEPEV Subdivision Espaces Verts","2015-03-13T14:09:03.522","6","NULL"
"5492","9005480","DEFI","SAPEC Section secrétariat, Accueil et Standard","2015-06-22T07:07:08.970","1","NULL"
"5493","9005151","DEFI","SAPEC Section secrétariat, Accueil et Standard","2015-06-22T07:07:09.032","1","NULL"
"5276","9003840","DHHA","DSIS Service des Moyens Humains","2015-06-05T09:53:54.019","3","NULL"
"5271","9005701","DHHA","DSIS Service des Moyens Humains","2015-06-05T09:53:53.732","3","NULL"
"5383","9005063","DDCB","DRH SCR Section Gestion des Carrières","2015-06-12T13:13:08.281","4","NULL"
"5384","9004670","DDCB","DRH SCR Section Gestion des Carrières","2015-06-12T13:13:08.339","4","NULL"
"5385","9004541","DDCB","DRH SCR Section Gestion des Carrières","2015-06-12T13:13:08.394","4","NULL"
"5386","9005146","DDCB","DRH SCR Section Gestion des Carrières","2015-06-12T13:13:08.451","4","NULL"
"5387","9004880","DDCB","DRH SCR Section Gestion des Carrières","2015-06-12T13:13:08.551","4","NULL"
"5388","9005385","DDCB","DRH SCR Section Gestion des Carrières","2015-06-12T13:13:08.606","4","NULL"
"5178","9005029","DFEB","SMS Section Administrative et Comptable","2015-06-02T13:50:18.665","0","NULL"
"5179","9005625","DFEB","SMS Section Administrative et Comptable","2015-06-02T13:50:18.733","0","NULL"
"5180","9005137","DFEB","SMS Section Administrative et Comptable","2015-06-02T13:50:18.794","0","NULL"
"5181","9005651","DFEB","SMS Section Administrative et Comptable","2015-06-02T13:50:18.856","0","NULL"
"5182","9005453","DFEB","SMS Section Administrative et Comptable","2015-06-02T13:50:18.911","0","NULL"
"5144","9005704","DCBB","SIE Département Exploitation","2015-06-01T08:03:36.043","2","NULL"
"5145","9005669","DCBC","SIE Département Infrastructure","2015-06-01T08:03:49.190","2","NULL"
"5139","9003684","EAAB","DGST Subdivision Opérationnelle de la Construction","2015-05-29T13:30:58.563","2","NULL"
"5140","9004496","EABA","DGST Service Coordination Administration Finances","2015-05-29T13:30:58.632","2","NULL"
"5295","9003266","DHAA","Direction des Services d'Incendie et de Secours","2015-06-05T09:53:55.264","3","NULL"
"5254","9005089","DHBA","DSIS Pôle Administratif et Budgétaire et Ressources Humaines","2015-06-05T09:53:52.627","3","NULL"
"5255","9003848","DHBA","DSIS Pôle Administratif et Budgétaire et Ressources Humaines","2015-06-05T09:53:52.689","3","NULL"
"5256","9004125","DHBA","DSIS Pôle Administratif et Budgétaire et Ressources Humaines","2015-06-05T09:53:52.781","3","NULL"
"4912","9004532","ECCD","DEPEV Subdivision Espaces Verts","2015-03-13T14:09:03.521","6","NULL"
"5581","9003162","DAGF","DPM Unité Sécurité Routière","2015-06-24T16:14:38.928","13","NULL"
"5257","9005226","DHBA","DSIS Pôle Administratif et Budgétaire et Ressources Humaines","2015-06-05T09:53:52.841","3","NULL"
"5258","9003685","DHBA","DSIS Pôle Administratif et Budgétaire et Ressources Humaines","2015-06-05T09:53:52.898","3","NULL"
"5259","9004302","DHBA","DSIS Pôle Administratif et Budgétaire et Ressources Humaines","2015-06-05T09:53:52.957","3","NULL"
"5261","9003925","DHGA","DSIS Service Prévention Prévision et Organisation des secour","2015-06-05T09:53:53.094","3","NULL"
"5267","9005604","DHIA","DSIS Service des Moyens Matériels","2015-06-05T09:53:53.490","3","NULL"
"5314","9003051","DHAA","Direction des Services d'Incendie et de Secours","2015-06-05T09:53:56.418","3","NULL"
"5361","9005013","ECBE","ATM Atelier fer, bois, peinture","2015-06-11T13:51:57.745","3","NULL"
"5576","9004801","DAGE","DPM Unité Prévention Contrôles","2015-06-24T15:40:47.731","3","NULL"
"5587","9002957","DAGF","DPM Unité Sécurité Routière","2015-06-24T16:24:21.900","5","NULL"
"4418","9003529","DFCM","SVQ Pôle Parentalité et Vie Familiale","2015-03-13T14:09:03.507","4","NULL"
"5584","9003397","DAGG","DPM Unité Voie Publique","2015-06-24T16:14:58.258","13","NULL"
"5580","9003975","DAGE","DPM Unité Prévention Contrôles","2015-06-24T16:14:32.463","13","NULL"
