"id_ventil_hsup","id_ventil_date","id_agent","date_lundi","m_abs","m_hors_contrat","m_sup","m_sup_25","m_sup_50","m_djf","m_1_mai","m_nuit","m_normales","m_simples","m_composees","m_recuperees","m_sup_25_r","m_sup_50_r","m_djf_r","m_1_mai_r","m_nuit_r","m_normales_r","m_simples_r","m_composees_r","etat","version","m_abs_as400","m_rappel_service"
"6994","24","9004443","2016-02-01T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7001","24","9004233","2016-04-04T00:00:00.000","0","510","510","0","0","0","0","15","0","180","315","510","0","0","0","0","15","0","180","315","7","1","0","0"
"7005","24","9003372","2016-03-28T00:00:00.000","0","75","75","0","0","0","0","0","0","75","0","75","0","0","0","0","0","0","75","0","7","1","0","0"
"7006","24","9003372","2016-04-11T00:00:00.000","0","75","75","0","0","75","0","0","0","0","0","75","0","0","75","0","0","0","0","0","7","1","0","0"
"7028","24","9004365","2016-03-28T00:00:00.000","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7029","24","9004365","2016-04-18T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7033","24","9003953","2015-11-02T00:00:00.000","0","480","480","240","0","240","0","0","0","0","0","480","240","0","240","0","0","0","0","0","7","1","0","0"
"7034","24","9003953","2016-03-07T00:00:00.000","0","960","960","480","120","300","0","60","0","0","0","960","480","120","300","0","60","0","0","0","7","1","0","0"
"7036","24","9004483","2016-03-07T00:00:00.000","0","240","240","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7037","24","9004483","2016-03-21T00:00:00.000","0","360","360","360","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7022","24","9003236","2016-03-28T00:00:00.000","0","375","375","375","0","0","0","0","0","0","0","375","375","0","0","0","0","0","0","0","7","1","0","0"
"7023","24","9003236","2016-04-04T00:00:00.000","0","330","330","330","0","0","0","0","0","0","0","330","330","0","0","0","0","0","0","0","7","1","0","0"
"7193","26","9004613","2016-04-18T00:00:00.000","0","270","0","0","0","0","0","0","270","0","0","0","0","0","0","0","0","0","0","0","7","1","702","0"
"7692","26","9003414","2016-04-25T00:00:00.000","0","1740","1740","0","0","0","540","0","0","180","1020","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7712","26","9004232","2016-04-25T00:00:00.000","0","660","660","0","0","0","645","0","0","15","0","660","0","0","0","645","0","0","15","0","7","1","0","0"
"7706","26","9004229","2016-04-25T00:00:00.000","0","420","420","0","0","0","300","0","0","120","0","420","0","0","0","300","0","0","120","0","7","1","0","0"
"7208","26","9005686","2016-04-25T00:00:00.000","0","15","15","0","0","0","0","0","0","15","0","15","0","0","0","0","0","0","15","0","7","1","0","0"
"6736","24","9004373","2016-04-11T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"6750","24","9005285","2016-03-21T00:00:00.000","0","690","690","0","0","180","0","300","0","180","30","690","0","0","180","0","300","0","180","30","7","1","0","0"
"6751","24","9005285","2016-03-28T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"6752","24","9005285","2016-04-11T00:00:00.000","0","450","450","0","0","120","0","300","0","30","0","450","0","0","120","0","300","0","30","0","7","1","0","0"
"6753","24","9005285","2016-04-18T00:00:00.000","0","150","150","0","0","0","0","0","0","150","0","150","0","0","0","0","0","0","150","0","7","1","0","0"
"6780","24","9005694","2016-03-28T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"6781","24","9005694","2016-04-04T00:00:00.000","0","180","180","0","0","0","0","120","0","60","0","180","0","0","0","0","120","0","60","0","7","1","0","0"
"6782","24","9005694","2016-04-11T00:00:00.000","0","495","495","0","0","120","0","300","0","75","0","495","0","0","120","0","300","0","75","0","7","1","0","0"
"6783","24","9005694","2016-04-18T00:00:00.000","0","45","45","0","0","0","0","0","0","45","0","45","0","0","0","0","0","0","45","0","7","1","0","0"
"6796","24","9003146","2016-03-28T00:00:00.000","0","120","120","0","0","120","0","0","0","0","0","120","0","0","120","0","0","0","0","0","7","1","0","0"
"6797","24","9003146","2016-04-04T00:00:00.000","0","480","480","0","0","0","0","300","0","180","0","480","0","0","0","0","300","0","180","0","7","1","0","0"
"6820","24","9004987","2016-03-28T00:00:00.000","0","480","480","0","0","0","0","300","0","180","0","480","0","0","0","0","300","0","180","0","7","1","0","0"
"6826","24","9003943","2016-03-21T00:00:00.000","0","300","300","0","0","0","0","0","0","180","120","300","0","0","0","0","0","0","180","120","7","1","0","0"
"6933","24","9003973","2016-04-18T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"6954","24","9003374","2016-03-28T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"6955","24","9003374","2016-04-04T00:00:00.000","0","105","105","0","0","0","0","0","0","105","0","105","0","0","0","0","0","0","105","0","7","1","0","0"
"6956","24","9003374","2016-04-11T00:00:00.000","0","480","480","0","0","0","0","300","0","180","0","480","0","0","0","0","300","0","180","0","7","1","0","0"
"6979","24","9003391","2016-04-18T00:00:00.000","0","180","180","0","0","0","0","0","0","180","0","180","0","0","0","0","0","0","180","0","7","1","0","0"
"6996","24","9005402","2016-04-18T00:00:00.000","0","240","240","0","0","0","0","0","0","180","60","240","0","0","0","0","0","0","180","60","7","1","0","0"
"6821","24","9003507","2016-04-04T00:00:00.000","0","480","480","0","0","0","0","300","0","180","0","480","0","0","0","0","300","0","180","0","7","1","0","0"
"6890","24","9005684","2016-03-21T00:00:00.000","0","75","75","0","0","0","0","30","0","45","0","75","0","0","0","0","30","0","45","0","7","1","0","0"
"6891","24","9005684","2016-03-28T00:00:00.000","0","135","135","0","0","0","0","0","0","135","0","135","0","0","0","0","0","0","135","0","7","1","0","0"
"6892","24","9005684","2016-04-18T00:00:00.000","0","180","180","0","0","0","0","0","0","180","0","180","0","0","0","0","0","0","180","0","7","1","0","0"
"6728","24","9002778","2016-02-22T00:00:00.000","0","315","315","0","0","0","0","0","0","180","135","315","0","0","0","0","0","0","180","135","7","1","0","0"
"6729","24","9002778","2016-03-07T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"6730","24","9002778","2016-03-14T00:00:00.000","0","675","675","0","0","135","0","420","0","120","0","675","0","0","135","0","420","0","120","0","7","1","0","0"
"6731","24","9002778","2016-03-21T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"6732","24","9002778","2016-03-28T00:00:00.000","0","300","300","0","0","0","0","0","0","180","120","300","0","0","0","0","0","0","180","120","7","1","0","0"
"6733","24","9002778","2016-04-18T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"6776","24","9003377","2016-04-11T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"6909","24","9005697","2016-04-04T00:00:00.000","0","30","30","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","30","0","7","1","0","0"
"6910","24","9005697","2016-04-18T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"6972","24","9004980","2016-04-11T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"6741","24","9005317","2016-03-28T00:00:00.000","0","75","75","0","0","0","0","0","0","75","0","75","0","0","0","0","0","0","75","0","7","1","0","0"
"6742","24","9005317","2016-04-11T00:00:00.000","0","75","75","0","0","75","0","0","0","0","0","75","0","0","75","0","0","0","0","0","7","1","0","0"
"7085","24","9003578","2016-03-28T00:00:00.000","0","690","690","480","210","0","0","0","0","0","0","690","480","210","0","0","0","0","0","0","7","1","0","0"
"7086","24","9003578","2016-04-04T00:00:00.000","0","630","630","480","150","0","0","0","0","0","0","630","480","150","0","0","0","0","0","0","7","1","0","0"
"7049","24","9004557","2016-02-29T00:00:00.000","0","120","0","0","0","0","0","0","120","0","0","120","0","0","0","0","0","120","0","0","7","1","0","0"
"7050","24","9004557","2016-03-07T00:00:00.000","0","120","0","0","0","0","0","0","120","0","0","120","0","0","0","0","0","120","0","0","7","1","0","0"
"7051","24","9004557","2016-03-14T00:00:00.000","0","120","0","0","0","0","0","0","120","0","0","120","0","0","0","0","0","120","0","0","7","1","0","0"
"7061","24","9005624","2016-04-04T00:00:00.000","0","810","810","480","300","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7052","24","9004744","2016-03-07T00:00:00.000","0","180","180","120","0","0","0","60","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7053","24","9004744","2016-03-21T00:00:00.000","0","180","180","180","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7058","24","9003712","2016-03-28T00:00:00.000","0","180","0","0","0","0","0","0","180","0","0","180","0","0","0","0","0","180","0","0","7","1","936","0"
"7077","24","9004079","2016-03-21T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","120","120","0","0","0","0","0","0","0","7","1","0","0"
"7042","24","9004631","2016-04-11T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","60","60","0","0","0","0","0","0","0","7","1","0","0"
"7055","24","9004002","2015-06-01T00:00:00.000","0","1050","1050","480","60","510","0","0","0","0","0","30","30","0","0","0","0","0","0","0","7","1","0","0"
"7070","24","9005782","2016-02-29T00:00:00.000","0","180","0","0","0","0","0","0","180","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7071","24","9005782","2016-03-07T00:00:00.000","0","180","0","0","0","0","0","0","180","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7075","24","9005665","2016-04-04T00:00:00.000","0","300","300","180","0","0","0","120","0","0","0","180","120","0","0","0","60","0","0","0","7","1","0","0"
"7698","26","9003983","2016-04-25T00:00:00.000","0","660","660","0","0","0","645","0","0","15","0","660","0","0","0","645","0","0","15","0","7","1","0","0"
"7702","26","9005285","2016-04-25T00:00:00.000","0","510","510","0","0","0","435","0","0","75","0","510","0","0","0","435","0","0","75","0","7","1","0","60"
"7703","26","9005691","2016-04-25T00:00:00.000","0","735","735","0","0","0","135","300","0","180","120","735","0","0","0","135","300","0","180","120","7","1","0","0"
"7710","26","9004231","2016-04-25T00:00:00.000","0","60","60","0","0","0","60","0","0","0","0","60","0","0","0","60","0","0","0","0","7","1","0","0"
"7215","26","9003951","2016-05-09T00:00:00.000","0","150","150","0","0","150","0","0","0","0","0","150","0","0","150","0","0","0","0","0","7","1","0","0"
"6754","24","9003085","2016-04-04T00:00:00.000","0","105","105","0","0","105","0","0","0","0","0","105","0","0","105","0","0","0","0","0","7","1","0","0"
"6761","24","9004030","2016-03-07T00:00:00.000","0","420","420","0","0","0","0","0","0","180","240","420","0","0","0","0","0","0","180","240","7","1","0","0"
"6762","24","9004030","2016-03-14T00:00:00.000","0","270","270","0","0","0","0","0","0","180","90","270","0","0","0","0","0","0","180","90","7","1","0","0"
"6763","24","9004030","2016-03-21T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"6764","24","9004030","2016-03-28T00:00:00.000","0","30","30","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","30","0","7","1","0","0"
"6786","24","9004647","2016-03-07T00:00:00.000","0","240","240","0","0","0","0","90","0","150","0","240","0","0","0","0","90","0","150","0","7","1","0","0"
"6787","24","9004647","2016-03-21T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"6893","24","9003719","2016-04-04T00:00:00.000","0","30","30","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","30","0","7","1","0","0"
"6953","24","9003376","2016-04-04T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"6856","24","9005536","2016-03-21T00:00:00.000","0","240","240","0","0","0","0","0","0","180","60","240","0","0","0","0","0","0","180","60","7","1","0","0"
"6773","24","9005208","2016-03-28T00:00:00.000","0","200","200","0","0","0","0","0","0","180","20","0","0","0","0","0","0","0","0","0","7","1","0","0"
"6951","24","9005696","2016-04-18T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"6816","24","9005678","2016-03-28T00:00:00.000","0","570","570","0","0","510","0","0","0","60","0","570","0","0","510","0","0","0","60","0","7","1","0","0"
"6817","24","9005678","2016-04-04T00:00:00.000","0","630","630","0","0","180","0","300","0","150","0","630","0","0","180","0","300","0","150","0","7","1","0","0"
"6818","24","9005678","2016-04-11T00:00:00.000","0","555","555","0","0","120","0","300","0","135","0","555","0","0","120","0","300","0","135","0","7","1","0","0"
"6819","24","9005678","2016-04-18T00:00:00.000","0","30","30","0","0","0","0","0","0","30","0","30","0","0","0","0","0","0","30","0","7","1","0","0"
"6919","24","9005554","2016-03-14T00:00:00.000","0","825","825","0","0","0","0","720","0","105","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"6940","24","9004276","2016-03-21T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"6725","24","9003414","2016-03-28T00:00:00.000","0","990","990","0","0","0","0","0","0","180","810","0","0","0","0","0","0","0","0","0","7","1","0","0"
"6726","24","9003414","2016-04-04T00:00:00.000","0","1140","1140","0","0","0","0","0","0","180","960","0","0","0","0","0","0","0","0","0","7","1","0","0"
"6727","24","9003414","2016-04-11T00:00:00.000","0","1200","1200","0","0","90","0","0","0","180","930","0","0","0","0","0","0","0","0","0","7","1","0","0"
"6740","24","9005347","2016-03-21T00:00:00.000","0","240","240","0","0","0","0","0","0","180","60","240","0","0","0","0","0","0","180","60","7","1","0","0"
"6743","24","9003983","2016-03-28T00:00:00.000","0","735","735","0","0","645","0","0","0","90","0","735","0","0","645","0","0","0","90","0","7","1","0","0"
"6744","24","9003983","2016-04-04T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","90","0","0","0","0","0","0","90","0","7","1","0","0"
"6745","24","9003983","2016-04-11T00:00:00.000","0","105","105","0","0","0","0","0","0","105","0","105","0","0","0","0","0","0","105","0","7","1","0","0"
"6770","24","9003781","2016-04-11T00:00:00.000","0","60","60","0","0","0","0","60","0","0","0","60","0","0","0","0","60","0","0","0","7","1","0","0"
"6800","24","9003398","2016-03-28T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"7062","24","9005716","2016-02-08T00:00:00.000","0","270","270","270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7063","24","9005716","2016-02-15T00:00:00.000","0","330","330","330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7064","24","9005716","2016-02-22T00:00:00.000","0","150","150","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7081","24","9005447","2016-02-29T00:00:00.000","0","180","0","0","0","0","0","0","180","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7082","24","9005447","2016-03-07T00:00:00.000","0","180","0","0","0","0","0","0","180","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7083","24","9005447","2016-03-14T00:00:00.000","0","180","0","0","0","0","0","0","180","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7084","24","9005447","2016-03-21T00:00:00.000","0","180","0","0","0","0","0","0","180","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7088","24","9004522","2016-03-07T00:00:00.000","0","375","375","375","0","0","0","0","0","0","0","375","375","0","0","0","0","0","0","0","7","1","0","0"
"7089","24","9004522","2016-03-21T00:00:00.000","0","165","165","165","0","0","0","0","0","0","0","165","165","0","0","0","0","0","0","0","7","1","0","0"
"7090","24","9004522","2016-04-11T00:00:00.000","0","315","315","315","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7054","24","9005076","2016-03-14T00:00:00.000","0","240","240","240","0","0","0","0","0","0","0","240","240","0","0","0","0","0","0","0","7","1","0","0"
"7059","24","9004540","2016-03-21T00:00:00.000","0","165","165","165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7060","24","9004540","2016-03-28T00:00:00.000","0","270","270","270","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7076","24","9004421","2016-03-28T00:00:00.000","0","90","90","90","0","0","0","0","0","0","0","90","90","0","0","0","0","0","0","0","7","1","0","0"
"7044","24","9004560","2016-03-07T00:00:00.000","0","120","0","0","0","0","0","0","120","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7045","24","9004560","2016-03-14T00:00:00.000","0","120","0","0","0","0","0","0","120","0","0","120","0","0","0","0","0","120","0","0","7","1","0","0"
"7056","24","9003410","2015-06-01T00:00:00.000","0","1560","1560","480","480","600","0","0","0","0","0","1560","480","480","600","0","0","0","0","0","7","1","0","0"
"7057","24","9003410","2015-06-08T00:00:00.000","0","180","180","180","0","0","0","0","0","0","0","180","180","0","0","0","0","0","0","0","7","1","0","0"
"7074","24","9004989","2016-04-11T00:00:00.000","0","405","405","405","0","0","0","0","0","0","0","405","405","0","0","0","0","0","0","0","7","1","0","0"
"7078","24","9005341","2016-03-14T00:00:00.000","0","420","420","390","0","0","0","30","0","0","0","420","390","0","0","0","30","0","0","0","7","1","0","0"
"7229","26","9003398","2016-04-25T00:00:00.000","0","435","435","0","0","0","135","300","0","0","0","435","0","0","0","135","300","0","135","0","7","1","0","0"
"7230","26","9003398","2016-05-02T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","120"
"6790","24","9005685","2016-04-11T00:00:00.000","0","60","60","0","0","0","0","60","0","0","0","60","0","0","0","0","60","0","0","0","7","1","0","0"
"6791","24","9005685","2016-04-18T00:00:00.000","0","105","105","0","0","0","0","0","0","105","0","105","0","0","0","0","0","0","105","0","7","1","0","0"
"6805","24","9005312","2016-04-11T00:00:00.000","0","540","540","0","0","0","0","360","0","180","0","540","0","0","0","0","360","0","180","0","7","1","0","0"
"6806","24","9005312","2016-04-18T00:00:00.000","0","285","285","0","0","0","0","0","0","180","105","285","0","0","0","0","0","0","180","105","7","1","0","0"
"6832","24","9005398","2016-03-28T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"6738","24","9003338","2016-04-18T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"6765","24","9004798","2016-03-21T00:00:00.000","0","480","480","0","0","0","0","0","0","180","300","480","0","0","0","0","0","0","180","300","7","1","0","0"
"6766","24","9004798","2016-03-28T00:00:00.000","0","570","570","0","0","195","0","300","0","75","0","570","0","0","195","0","300","0","75","0","7","1","0","0"
"6768","24","9004798","2016-04-11T00:00:00.000","0","75","75","0","0","75","0","0","0","0","0","75","0","0","75","0","0","0","0","0","7","1","0","0"
"6774","24","9004232","2016-03-28T00:00:00.000","0","690","690","0","0","645","0","0","0","45","0","690","0","0","645","0","0","0","45","0","7","1","0","0"
"7046","24","9004564","2016-02-29T00:00:00.000","0","120","0","0","0","0","0","0","120","0","0","120","0","0","0","0","0","120","0","0","7","1","0","0"
"7047","24","9004564","2016-03-07T00:00:00.000","0","120","0","0","0","0","0","0","120","0","0","120","0","0","0","0","0","120","0","0","7","1","0","0"
"7048","24","9004564","2016-03-14T00:00:00.000","0","120","0","0","0","0","0","0","120","0","0","120","0","0","0","0","0","120","0","0","7","1","0","0"
"7065","24","9005716","2016-02-29T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7066","24","9005716","2016-03-07T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7067","24","9005716","2016-03-14T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7068","24","9005716","2016-03-21T00:00:00.000","0","120","120","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7069","24","9005716","2016-03-28T00:00:00.000","0","60","60","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7035","24","9003953","2016-03-21T00:00:00.000","0","480","480","240","0","240","0","0","0","0","0","480","240","0","240","0","0","0","0","0","7","1","0","0"
"7072","24","9005782","2016-03-14T00:00:00.000","0","180","0","0","0","0","0","0","180","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7073","24","9005782","2016-03-21T00:00:00.000","0","180","0","0","0","0","0","0","180","0","0","0","0","0","0","0","0","0","0","0","7","1","210","0"
"7697","26","9003398","2016-04-25T00:00:00.000","0","435","435","0","0","0","135","300","0","0","0","435","0","0","0","135","300","0","0","0","7","1","0","0"
"7700","26","9004987","2016-04-25T00:00:00.000","0","60","60","0","0","0","60","0","0","0","0","60","0","0","0","60","0","0","0","0","7","1","0","0"
"7704","26","9005697","2016-04-25T00:00:00.000","0","555","555","0","0","0","435","0","0","120","0","555","0","0","0","435","0","0","120","0","7","1","0","120"
"7694","26","9003376","2016-04-25T00:00:00.000","0","675","675","0","0","0","675","0","0","0","0","675","0","0","0","675","0","0","0","0","7","1","0","0"
"7705","26","9004980","2016-04-25T00:00:00.000","0","60","60","0","0","0","60","0","0","0","0","60","0","0","0","60","0","0","0","0","7","1","0","0"
"7222","26","9003146","2016-04-18T00:00:00.000","0","585","585","0","0","285","0","300","0","0","0","585","0","0","285","0","300","0","0","0","7","1","0","0"
"7226","26","9004996","2016-04-25T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"7227","26","9004996","2016-05-09T00:00:00.000","0","75","75","0","0","75","0","0","0","0","0","75","0","0","75","0","0","0","0","0","7","1","0","0"
"7228","26","9004996","2016-05-16T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"7233","26","9005174","2016-04-18T00:00:00.000","0","210","210","0","0","0","0","0","0","180","30","0","0","0","0","0","0","0","0","0","7","1","0","0"
"7234","26","9005312","2016-04-18T00:00:00.000","0","375","375","0","0","90","0","0","0","180","105","375","0","0","90","0","0","0","180","105","7","1","0","0"
"7235","26","9005312","2016-04-25T00:00:00.000","0","495","495","0","0","0","0","300","0","180","15","495","0","0","0","0","300","0","180","15","7","1","0","0"
"7236","26","9005312","2016-05-09T00:00:00.000","0","570","570","0","0","0","0","300","0","180","90","570","0","0","0","0","300","0","180","90","7","1","0","0"
"7239","26","9003790","2016-04-18T00:00:00.000","0","120","120","0","0","0","0","120","0","0","0","120","0","0","0","0","120","0","0","0","7","1","0","0"
"7240","26","9003790","2016-04-25T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","120"
"7241","26","9003790","2016-05-02T00:00:00.000","0","510","510","0","0","0","0","420","0","90","0","510","0","0","0","0","420","0","90","0","7","1","0","0"
"7251","26","9005314","2016-04-25T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","120"
"7253","26","9004239","2016-05-09T00:00:00.000","0","210","210","0","0","0","0","0","0","180","30","210","0","0","0","0","0","0","180","30","7","1","0","0"
"7255","26","9004169","2016-04-18T00:00:00.000","0","480","480","0","0","0","0","0","0","180","300","480","0","0","0","0","0","0","180","300","7","1","0","0"
"7258","26","9005313","2016-05-02T00:00:00.000","0","75","75","0","0","0","0","0","0","75","0","75","0","0","0","0","0","0","75","0","7","1","0","0"
"7259","26","9005313","2016-05-16T00:00:00.000","0","45","45","0","0","45","0","0","0","0","0","45","0","0","45","0","0","0","0","0","7","1","0","0"
"7262","26","9003385","2016-04-18T00:00:00.000","0","90","90","0","0","90","0","0","0","0","0","90","0","0","90","0","0","0","0","0","7","1","0","0"
"7264","26","9005400","2016-04-25T00:00:00.000","0","90","90","0","0","0","0","0","0","90","0","90","0","0","0","0","0","0","90","0","7","1","0","0"
"7265","26","9003251","2016-04-25T00:00:00.000","0","300","300","0","0","0","0","180","0","120","0","300","0","0","0","0","180","0","120","0","7","1","0","0"
"7266","26","9003251","2016-05-02T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"7270","26","9003792","2016-04-18T00:00:00.000","0","525","525","0","0","0","0","180","0","180","165","525","0","0","0","0","180","0","180","165","7","1","0","0"
"7271","26","9003792","2016-04-25T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","60"
"7272","26","9003792","2016-05-16T00:00:00.000","0","150","150","0","0","0","0","0","0","150","0","150","0","0","0","0","0","0","150","0","7","1","0","0"
"7278","26","9003368","2016-04-25T00:00:00.000","0","480","480","0","0","0","300","0","0","180","0","480","0","0","0","300","0","0","180","300","7","1","0","0"
"7284","26","9003392","2016-04-25T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"7285","26","9003392","2016-05-02T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"7286","26","9003392","2016-05-23T00:00:00.000","0","120","120","0","0","0","0","0","0","120","0","120","0","0","0","0","0","0","120","0","7","1","0","0"
"7291","26","9003217","2016-05-02T00:00:00.000","0","210","210","0","0","0","0","0","0","180","30","210","0","0","0","0","0","0","180","30","7","1","0","0"
"6801","24","9003398","2016-04-04T00:00:00.000","0","480","480","0","0","180","0","300","0","0","0","480","0","0","180","0","300","0","0","0","7","1","0","0"
"6802","24","9003398","2016-04-11T00:00:00.000","0","420","420","0","0","120","0","300","0","0","0","420","0","0","120","0","300","0","0","0","7","1","0","0"
"6989","24","9005683","2016-04-18T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"6722","24","9005307","2016-03-21T00:00:00.000","0","540","540","0","0","60","0","0","0","180","300","540","0","0","60","0","0","0","180","300","7","1","0","0"
"6723","24","9005307","2016-03-28T00:00:00.000","0","420","420","0","0","0","0","240","0","180","0","420","0","0","0","0","240","0","180","0","7","1","0","0"
"6724","24","9005307","2016-04-11T00:00:00.000","0","60","60","0","0","0","0","0","0","60","0","60","0","0","0","0","0","0","60","0","7","1","0","0"
"6735","24","9004123","2016-04-04T00:00:00.000","0","225","225","0","0","0","0","0","0","180","45","225","0","0","0","0","0","0","180","45","7","1","0","0"
"6747","24","9004981","2016-04-04T00:00:00.000","0","480","480","0","0","0","0","300","0","180","0","480","0","0","0","0","300","0","180","0","7","1","0","0"
"6756","24","9005691","2016-03-28T00:00:00.000","0","135","135","0","0","0","0","0","0","135","0","135","0","0","0","0","0","0","135","0","7","1","0","0"
"6757","24","9005691","2016-04-04T00:00:00.000","0","480","480","0","0","0","0","0","0","180","300","480","0","0","0","0","0","0","180","300","7","1","0","0"
"6758","24","9005691","2016-04-11T00:00:00.000","0","420","420","0","0","120","0","300","0","0","0","420","0","0","120","0","300","0","0","0","7","1","0","0"
